1	0.595027208	0.007239819
1	0.573235631	0.007189543
1	0.551441848	0.007139266
1	0.52964586	0.007088989
1	0.507847726	0.007038713
1	0.486047328	0.006988436
1	0.464244753	0.00693816
1	0.442439973	0.006887883
1	0.420633018	0.006837607
1	0.398823828	0.00678733
1	0.377012461	0.006737054
1	0.35519889	0.006686777
1	0.333383083	0.006636501
1	0.311565131	0.006586224
1	0.289744943	0.006535948
1	0.26792255	0.006485671
1	0.246097982	0.006435395
1	0.224271193	0.006385118
1	0.202442214	0.006334842
1	0.180611029	0.006284565
1	0.158777654	0.006234289
1	0.136942074	0.006184012
1	0.115104288	0.006133736
1	0.093264297	0.006083459
1	0.071422115	0.006033183
1	0.049577728	0.005982906
1	0.027731141	0.00593263
1	0.005882353	0.005882353
0.990714014	0.005946212	0.005946212
0.979467273	0.006007615	0.006007615
0.968220472	0.006066561	0.006066561
0.956973732	0.006123052	0.006123052
0.945726991	0.006177086	0.006177086
0.93448019	0.006228665	0.006228665
0.923233449	0.006277787	0.006277787
0.911986709	0.006324453	0.006324453
0.900739908	0.006368663	0.006368663
0.889493167	0.006410417	0.006410417
0.878246367	0.006449715	0.006449715
0.866999626	0.006486556	0.006486556
0.855752885	0.006520942	0.006520942
0.844506085	0.006552871	0.006552871
0.833259344	0.006582344	0.006582344
0.822012603	0.006609362	0.006609362
0.810765803	0.006633923	0.006633923
0.799519062	0.006656028	0.006656028
0.788272321	0.006675677	0.006675677
0.777025521	0.00669287	0.00669287
0.76577878	0.006707606	0.006707606
0.75453198	0.006719887	0.006719887
0.743285239	0.006729711	0.006729711
0.732038498	0.006737079	0.006737079
0.720791698	0.006741992	0.006741992
0.709544957	0.006744448	0.006744448
0.698298216	0.006744448	0.006744448
0.687051415	0.006741992	0.006741992
0.675804675	0.006737079	0.006737079
0.664557874	0.006729711	0.006729711
0.653311133	0.006719887	0.006719887
0.642064393	0.006707606	0.006707606
0.630817592	0.00669287	0.00669287
0.619570851	0.006675677	0.006675677
0.608324111	0.006656028	0.006656028
0.59707731	0.006633923	0.006633923
0.585830569	0.006609362	0.006609362
